0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6994, 2018-07-31 05:00:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6979, 2018-07-31 05:01:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.69, 2018-07-31 05:02:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6811, 2018-07-31 05:03:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6915, 2018-07-31 05:04:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6901, 2018-07-31 05:05:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6899, 2018-07-31 05:06:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6726, 2018-07-31 05:07:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.668, 2018-07-31 05:08:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6839, 2018-07-31 05:09:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6728, 2018-07-31 05:10:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6699, 2018-07-31 05:11:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6623, 2018-07-31 05:12:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6604, 2018-07-31 05:13:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6603, 2018-07-31 05:14:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6869, 2018-07-31 05:15:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6909, 2018-07-31 05:16:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6858, 2018-07-31 05:17:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6877, 2018-07-31 05:18:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.695, 2018-07-31 05:19:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6941, 2018-07-31 05:20:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7, 2018-07-31 05:21:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.699, 2018-07-31 05:22:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.683, 2018-07-31 05:23:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7, 2018-07-31 05:24:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6994, 2018-07-31 05:25:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6921, 2018-07-31 05:26:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6984, 2018-07-31 05:27:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6935, 2018-07-31 05:28:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6918, 2018-07-31 05:29:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6801, 2018-07-31 05:30:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6929, 2018-07-31 05:31:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6958, 2018-07-31 05:32:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6978, 2018-07-31 05:33:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6919, 2018-07-31 05:34:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6933, 2018-07-31 05:35:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6994, 2018-07-31 05:36:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6961, 2018-07-31 05:37:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6993, 2018-07-31 05:38:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.6961, 2018-07-31 05:39:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7131, 2018-07-31 05:40:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7163, 2018-07-31 05:41:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7161, 2018-07-31 05:42:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7198, 2018-07-31 05:43:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7199, 2018-07-31 05:44:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7248, 2018-07-31 05:45:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7258, 2018-07-31 05:46:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.726, 2018-07-31 05:47:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7299, 2018-07-31 05:48:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7247, 2018-07-31 05:49:00"
None BollBandsStrategy:EOSUSDT:binanceon1minBar0
"None BollBandsStrategy:EOSUSDT:binance, bar.close7.7299, 2018-07-31 05:50:00"
